,Argument,Debate,Scheme,id,evidence_stance_x,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,evidence_stance_y,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
115,"Properly restraining a criminal ensures others will be safe, killing them is unnecessary and hypocritical.",Should the death penalty be abolished?,6,116,supports,"True.

True. The argument suggests that killing criminals",0.0005158832645975,0.761279284954071,0.0001356316934106,0.1408225148916244,1.2914884791825898e-05,0.0219359155744314,8.839017340278589e-08,6.343578661471838e-06,9.687373569988722e-09,2.927080686276895e-06,0.16666666666666666,supports,True,0.0002329439739696,0.6574411392211914,7.503731467295438e-05,0.1662271469831466,2.89294621325098e-05,0.0992587655782699,2.9086438146919136e-08,2.864404677893617e-06,5.054464846665496e-09,2.265930561407004e-06,-0.5535732834343763,0.0002830052149873333,6.05989259183186e-05
116,"Despite a wide variety of attempted measures, COVID-19 has continued to spread at a dangerous rate - vaccines are the best remaining option to protect and improve our lives.",Should Covid-19 vaccines be mandatory?,2,117,supports,True,0.0002218603331129,0.6823500394821167,0.0001015750603983,0.2147109508514404,1.0057293366116936e-05,0.0403429940342903,3.2897514046226206e-08,3.817317974608159e-06,9.425295210974129e-09,2.5034582904481795e-06,0.4,supports,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.8881733287510949,-0.36645884838100856,-0.5328560471151677
117,"Vaccines have eradicated diseases in the past, like rinderpest and smallpox (p. 4).",Should Covid-19 vaccines be mandatory?,0,118,insufficient-supports,False,0.0002303401561221,0.6203224062919617,0.0001242591824848,0.2246658951044082,2.446808503009379e-05,0.0826499611139297,9.467380834848883e-08,6.689202109555481e-06,1.6196779029087338e-08,3.665380518214079e-06,0.2,insufficient-supports,"None.
The question is a value judgment and not",0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.727940271686936,-0.3422439887015185,-0.42853171378317295
118,"During the SARS outbreak, strong public health measures were able to sufficiently stop the spread of the virus without requiring vaccination.",Should Covid-19 vaccines be mandatory?,6,119,refutes,"False.
None.

The question is whether the argument",0.0001231794885825,0.5178249478340149,0.0001384944189339,0.3908747732639313,9.648163540987298e-06,0.0418466702103614,2.01387901910266e-08,2.919624421338085e-06,4.896816285793193e-09,1.6897490695555462e-06,0.0,refutes,False,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.8927224280750772,-0.6482504377531835,-0.3630638263016696
119,There has not been perfect enforcement of other measures. New Zealand's example proves that incidences of COVID-19 spread can be virtually eliminated without a vaccine.,Should Covid-19 vaccines be mandatory?,0,120,refutes,True,0.0001437904284102,0.4090046882629394,0.0002583446039352,0.4857051074504852,9.264310392609332e-06,0.0335731506347656,4.1420189944574304e-08,4.5504762056225445e-06,1.0310301057359084e-08,2.8699496397166517e-06,0.4,refutes,,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.8969904769694382,-0.5893941367137998,4.091504325468092e-05
120,Vaccines are the least harmful way to mitigate the spread of COVID-19.,Should Covid-19 vaccines be mandatory?,2,121,supports,False,0.0003047738282475,0.6342477798461914,0.0001763895706972,0.2727865874767303,9.720698471937794e-06,0.0301313064992427,9.418811686146e-08,9.720698471937794e-06,1.2163249074603756e-08,3.359383526913007e-06,0.4,supports,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.8919159148729476,-0.1296922734133275,-0.18878393003123756
121,Maintaining social distancing measures long-term could have severe impacts on the global economy and exacerbate harms to marginalized communities.,Should Covid-19 vaccines be mandatory?,5,122,insufficient-neutral,"False.
Wait, I need to check if the",8.487431477988139e-05,0.3124216496944427,0.0002117135154549,0.4763861298561096,2.979368764499668e-05,0.1302367150783538,2.8583595934605913e-08,3.2146997455129167e-06,1.2197982179884548e-08,4.640961378754582e-06,0.0,insufficient-neutral,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.6687250940900046,-0.7576341368731483,-0.02632902111076399
122,Social distancing measures have an especially devastating impact on lives and livelihoods in developing countries.,Should Covid-19 vaccines be mandatory?,0,123,insufficient-neutral,"True.
None.

Wait, I need to answer",7.549930887762457e-05,0.3004948794841766,0.0001755411503836,0.4581999778747558,3.324189310660586e-05,0.1608433276414871,2.513009889071327e-08,3.1406693778990302e-06,1.1064632765567241e-08,4.3603877202258445e-06,0.0,insufficient-neutral,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.630384625683948,-0.7844052678473733,-0.1926858171425892
123,Technology and social innovations can help mitigate the harms of social distancing.,Should Covid-19 vaccines be mandatory?,3,124,insufficient-neutral,False,3.726454087882303e-05,0.1350438445806503,0.0002212497638538,0.5176759362220764,6.489234510809183e-05,0.2903898656368255,2.0290899627184444e-08,2.496568640708574e-06,8.3273681283913e-09,2.89607032755157e-06,0.0,insufficient-neutral,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.2784644258841135,-0.8935879171744117,3.812135574277841e-06
124,"Any COVID-19 vaccine produced is unlikely to undergo the level of clinical testing necessary to confirm it is both safe, and effective.",Should Covid-19 vaccines be mandatory?,3,125,refutes,"True.
None.
False.
True.
None.",0.0001788804656825,0.3110333085060119,0.0004126729327253,0.520882785320282,3.012838715221733e-05,0.0738768875598907,5.2750159795778024e-08,5.034958576288773e-06,2.6318032197991673e-08,5.886462986381957e-06,0.2,refutes,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.6650035827053183,-0.48919153486999295,0.00019527693625664332
125,It is an infringement of the right to personal autonomy.,Should Covid-19 vaccines be mandatory?,1,126,refutes,True,0.0002568828931543,0.453696072101593,0.0003247303829994,0.4466621577739715,8.790048923401628e-06,0.0215538088232278,9.209142604049705e-08,8.193226676667109e-06,1.9228155068162778e-08,6.136443516879808e-06,0.0,refutes,,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.9022637726238921,-0.2664489335397525,0.00010731526027962753
126,"This would be unconstitutional based on freedom of privacy, and contrary to the constitutional principles arrived at in Roe vs Wade.",Should Covid-19 vaccines be mandatory?,4,127,refutes,"False.
True",0.0002211813698522,0.5773307085037231,0.0001763411564752,0.3447399139404297,8.917766535887495e-06,0.0296560246497392,1.5736093317286762e-08,1.444456415811146e-06,4.335749981265735e-09,1.1606533689700882e-06,0.2,refutes,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.9008436852361394,-0.3683976860274478,-0.1890065871574281
127,It is a duty of the state to protect its citizens from life-threatening diseases such as COVID-19.,Should Covid-19 vaccines be mandatory?,1,128,supports,"True.
True. The argument suggests that it is",0.0002828282886184,0.9116076231002808,1.6591699022683315e-05,0.0433078818023204,2.485477807567804e-06,0.0106130531057715,2.9049505911871165e-08,3.397245336600463e-06,2.53831755614442e-09,1.0773749181680614e-06,0.2,supports,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.9723640646081058,-0.19235963830205266,-0.9236947353401582
128,"There is already a precedent for the state passing laws governing bodily choices in the name of public safety, such as banning the use of methamphetamine.",Should Covid-19 vaccines be mandatory?,7,129,supports,"False.
The question is whether the argument supports the",0.0002970286295749,0.576160192489624,0.0001858757605077,0.2989079654216766,1.688863630988635e-05,0.0423941649496555,1.33039534944146e-07,1.016376063489588e-05,2.4997385494884842e-08,6.164632395666558e-06,0.0,supports,,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.8122158803848077,-0.1518093504847834,-0.1451569197344565
129,"In some places in the US, healthcare workers are required to get vaccinated against the seasonal flu or to provide a reason for exemption from their physician.",Should Covid-19 vaccines be mandatory?,0,130,supports,True,0.0002617872960399,0.5936794281005859,0.0001326673373114,0.211682915687561,2.7164398488821465e-05,0.0698056146502494,1.1817452616469383e-07,1.0310443030903116e-05,2.8622519465670848e-08,7.368541446339805e-06,0.0,supports,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.697960062523608,-0.2524439917434857,-0.3898625890318443
130,Forcing citizens to undergo a medical procedure against their will increases mistrust in public institutions and increases the influence of the anti-vaccination movement.,Should Covid-19 vaccines be mandatory?,5,131,refutes,False,0.0002591794764157,0.348239541053772,0.000410944543546,0.5310018658638,1.6698741092113778e-05,0.0329014100134372,1.2503045354606004e-07,1.1037193871743511e-05,3.3520297648692576e-08,1.0697614925447851e-05,0.0,refutes,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.8143273182554713,-0.25989084366491294,0.00019354817117733162
131,The state should not mandate its citizens to undertake tasks that may carry a risk of harm.,Should Covid-19 vaccines be mandatory?,1,132,refutes,"True.
The user is asking whether the statement """,0.0002352414303459,0.5334789156913757,0.0001980931410798,0.3498640060424804,9.862475963018367e-06,0.0278350096195936,7.500736387555662e-08,6.939118975424208e-06,1.941457128395996e-08,6.4679702518333215e-06,0.2,refutes,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.8903394962175094,-0.3282479810665413,-0.08896915639993751
132,"Mandatory vaccinations can be enforced through non-state actors such as workplaces, stores and privately owned public spaces, which could require a proof of vaccination for entry.",Should Covid-19 vaccines be mandatory?,6,133,supports,True,0.0003125857620034,0.6505047678947449,0.0001088740173145,0.1750809848308563,2.506422060832847e-05,0.0741339549422264,1.077676969885033e-07,1.0448322427691892e-05,2.6720917034595004e-08,7.237341378640849e-06,0.4,supports,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.7213118623425675,-0.10738462860525076,-0.49928812628499875
133,"Airlines sometimes require ""fitness to fly"" certificate from passengers flying with them. This could be extended to include proof of immunization from COVID-19.",Should Covid-19 vaccines be mandatory?,7,134,supports,True,0.0001647122116992,0.5607398152351379,9.682930976850912e-05,0.216184452176094,3.070766251767054e-05,0.112155020236969,2.5595685571033755e-08,2.5804140477703186e-06,1.1764424101556871e-08,3.638966745711514e-06,0.4,supports,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.6585626414404085,-0.5296501955916573,-0.5546817659472609
134,The quickest and safest way to develop herd immunity is through a mandatory vaccination policy.,Should Covid-19 vaccines be mandatory?,4,135,supports,True,0.0003321996191516,0.8145763874053955,5.256161239231005e-05,0.1051926240324974,5.4116198953124695e-06,0.0174426473677158,6.86565257979055e-08,7.87386034062365e-06,9.85235004691276e-09,3.206278734069201e-06,0.2,supports,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.9398283994582538,-0.05137558241384533,-0.7582690151828346
135,The possibility of reinfection has not yet been ruled out and would make attaining herd immunity practically impossible.,Should Covid-19 vaccines be mandatory?,3,136,insufficient-neutral,"False.
But the question is not about the answer",0.0001257098192581,0.3957997560501098,0.0001872442080639,0.3957997560501098,2.804964969982393e-05,0.1226130425930023,1.7717342259970792e-08,1.954068693521549e-06,1.3166411072518258e-08,4.201907813694561e-06,0.0,insufficient-neutral,True,0.0003501908795442,0.4742148816585541,0.0002174384571844,0.2311138808727264,8.993644587462768e-05,0.1446273773908615,4.321698554576869e-08,2.9136770081095165e-06,2.331381487863382e-08,3.920781182387145e-06,-0.6881169872008793,-0.6410248621502626,-0.13886342605389992
