,Argument,Debate,Scheme,id,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,evidence_stance,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
218,Not wearing a mask can constitute self-harm and the state is obligated to prevent such harm by limiting choice.,Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,7,219,False. (Note: This is a simplified answer,3.421552901272662e-05,0.0355250053107738,0.0005147169576957,0.6151089072227478,9.59598255576566e-05,0.179006889462471,2.0302568515262465e-08,2.3375091586785857e-06,1.5477885995096585e-07,2.602980202937033e-05,0.3125,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,refutes,-0.20081729993086148,-0.8041518603743215,0.00012716760367574684
219,"Individual choice of clothing is already restricted by laws prohibiting ""indecent exposure"", so it is not uncommon that the government regulates 
what people are allowed to wear (or not wear).",Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,7,220,False. (Note: This answer is based on,8.531600906280801e-05,0.1003756150603294,0.0005065444856882,0.5342128276824951,4.5666369260288775e-05,0.1102410480380058,2.1858417298403765e-08,2.536378133299877e-06,1.1452992509930483e-07,2.7482505174702965e-05,0.3125,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,refutes,-0.6196765461410334,-0.5116550251488589,0.00011899196280092983
220,"If people's choices cause harm to other people, their choices should be restricted.",Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,1,221,False. (Note: This answer assumes that the,7.855209696572274e-05,0.0681445896625518,0.0004663852450903,0.3712754547595978,0.0001346696080872,0.2359970360994339,9.378909027191185e-08,9.381709787703583e-06,2.9806111001562385e-07,5.232697367318906e-05,0.125,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,refutes,1.459891005971213e-05,-0.5503713518878972,7.88171505002587e-05
221,It is very well accepted that certain liberties should be curtailed where they would affect other people - consider the illegality of murder and theft.,Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,7,222,False. (Note: This is a classic example,6.611532444367185e-05,0.0644866302609443,0.0005756288301199,0.5883931517601013,4.6517943701474e-05,0.0796303525567054,4.319219470971802e-08,3.908976850652834e-06,1.878933773014069e-07,2.723987381614279e-05,0.125,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,refutes,-0.6125843744195731,-0.6215588749709233,0.0001881030946136065
222,"For most people, wearing a mask poses no risk. It is therefore justified that people are required to wear a mask 
since it does no harm to people wearing them but reduces harm for others and oneself.",Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,2,223,False. (The argument is that wearing a mask,5.176556442165747e-05,0.0572130642831325,0.0007146015414036,0.7191229462623596,1.919284659379628e-05,0.0372292548418045,9.381669663355297e-09,9.518301453681488e-07,4.822920729452562e-08,1.0233138709736522e-05,0.3125,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,refutes,-0.840156118732971,-0.7036962519304062,0.000327129692418097
223,"Public health has long been used as a justification to curtail civil liberties, such as mandatory quarantine for those with yellow fever in 1799.",Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,0,224,False. (Note: This answer is based on,7.061956421239302e-05,0.1034009829163551,0.0003422126173973,0.5089574456214905,6.686126289423555e-05,0.1731640398502349,3.1584299620135425e-08,3.627548949225457e-06,1.1547417244628377e-07,2.7332825993653387e-05,0.25,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,refutes,-0.4431590063933358,-0.5957768103766884,-0.11709542155195739
224,Many people do not wear facemasks properly. This could increase the risk of infection to oneself or others.,Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,5,225,False. (Note: This is a tricky question,2.4524466425646096e-05,0.0206206087023019,0.0005538305849768,0.5979328751564026,0.0001107730786316,0.1767486184835434,1.945815775172832e-08,1.898525511023763e-06,1.2844148500334998e-07,1.7255117199965753e-05,0.375,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,refutes,-0.0774480095049582,-0.8596230640482374,0.000166296397224168
225,A study has shown that people wearing a mask are less likely to touch their faces than those who don't wear a mask.,Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,4,226,False. (The argument suggests that wearing a mask,7.178443775046617e-05,0.0627620071172714,0.0005429977318271,0.5133266448974609,0.0001094581966754,0.2041872292757034,3.1902136043981955e-08,3.1911661153571917e-06,1.7863224854863804e-07,2.7034266167902388e-05,0.375,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,,-0.08839874754477181,-0.5891091269617702,0.00015545934364719652
226,"Even if some people wear masks incorrectly, the net effect of wearing masks is still positive.",Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,2,227,False. (The argument is that even if some,3.495133205433376e-05,0.0424261018633842,0.0004191930347587,0.5588542819023132,0.0001068198835127,0.2518953680992126,2.1990665288740278e-08,2.9716363769694e-06,9.991201466164057e-08,1.968265496543609e-05,0.1875,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,refutes,-0.11037142438887121,-0.7999401570633462,3.1606641439363635e-05
227,Even the WHO advice on masks has changed over time.,Do people have a right to not wear a mask in public spaces during the Covid-19 pandemic?,0,228,False. (The WHO has indeed changed its advice,0.0001061434595612,0.1200953796505928,0.0003399688575882,0.3641847372055053,0.000146218779264,0.292630672454834,3.8387895529012894e-08,4.196801910438808e-06,2.189740229141535e-07,3.513939009280875e-05,0.0625,False. (Note: This is a general answer,0.0001747043861541,0.1785783767700195,0.0003875986440107,0.4152071475982666,0.0001200724509544,0.1677588522434234,3.108026902509664e-08,2.8018580451316666e-06,2.4197134962378186e-07,3.662002563942224e-05,insufficient-neutral,2.6149468140330757e-05,-0.3924396410541464,-0.12288429580054236
228,Schools should close during the Covid-19 pandemic because that would reduce the rate of infection of Covid-19.,Should schools close during the Covid-19 pandemic?,2,229,True,0.0004434906004462,0.4901609718799591,8.139909914461896e-05,0.0885702818632125,7.411471597151831e-05,0.1426449716091156,7.93228096540588e-08,7.72062503529014e-06,2.9645192967109324e-07,5.01485301356297e-05,1.0,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,supports,-0.6375867052434053,0.00011927704012438392,-0.5762959241278571
229,Schools can reduce cohort sizes to decrease the chances of widespread Covid-19 transmission.,Should schools close during the Covid-19 pandemic?,4,230,False. (Note: The question is asking whether,7.276587712112814e-05,0.0816898122429847,0.0003111801925115,0.3866874873638153,0.0001277080882573,0.29648357629776,6.029802790408212e-08,6.259636393224355e-06,1.7379787209392816e-07,3.574139918782748e-05,0.42857142857142855,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,refutes,-0.37552065840500154,-0.7755886652289808,0.00011908998153140723
230,School closures negatively impact students' academic performance.,Should schools close during the Covid-19 pandemic?,5,231,None. (I am not sure or cannot answer,3.627444675657898e-05,0.0630731955170631,0.0001401447952957,0.2494593113660812,0.0001390541583532,0.4961090683937073,2.8251710304516564e-08,6.230115104699507e-06,1.571911525388714e-07,4.307697236072272e-05,0.0,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,refutes,-0.3200395492609742,-0.8881289233802072,-0.27050886799672136
231,"A study showed that, when students return to school, they will only have 63 to 68% of the learning gains in reading and 37 to 50% of the learning
 gains in mathematics relative to the average school year.",Should schools close during the Covid-19 pandemic?,4,232,False. The study suggests that students will lose a,0.0002991764922626,0.2134901881217956,0.0003932600666303,0.3465287685394287,9.637252514949068e-05,0.1400102823972702,6.93157176101522e-08,4.454890131455613e-06,1.3089741912608588e-07,1.9051147319260053e-05,0.14285714285714285,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,refutes,-0.5287483206862488,-0.0773340662272133,0.00020118562729836843
232,A study found that students learn better when studying from home.,Should schools close during the Covid-19 pandemic?,4,233,None. (The question is unrelated to the argument,9.533356205793098e-05,0.0982118174433708,0.0001596536749275,0.1670639365911483,0.0001673156075412,0.4470862746238708,9.54771621763939e-08,8.798395356279798e-06,1.7356347825625565e-07,3.3992226235568523e-05,0.0,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,supports,-0.18184398606465546,-0.7059895000745592,-0.16895993314909122
233,Remote learning is a good substitute for in-person education.,Should schools close during the Covid-19 pandemic?,4,234,None. (The question is not related to the,7.601459947181866e-05,0.0894323661923408,0.0002182438329327,0.2508192956447601,0.0001739991566864,0.4333768486976623,8.11974487646694e-08,7.887667379691266e-06,2.1309277542513885e-07,4.181558688287623e-05,0.0,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,supports,-0.14916212208354832,-0.7655695443461898,2.6135764230718666e-05
234,"First of all, school closures reduce the risk of illness. And it hardly affects the quality of education (at school) or, on the contrary, improves, because you can watch webinars.",Should schools close during the Covid-19 pandemic?,2,235,False. (I don't agree with the argument,9.671253064880148e-05,0.0928676426410675,0.0005269235698506,0.5099436640739441,0.000112188507046,0.1472471803426742,3.605217102631286e-08,4.2161846067756414e-06,2.648351937750704e-07,3.152084900648333e-05,0.14285714285714285,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,supports,-0.45140980519996765,-0.7017367349829019,0.00033487481396138097
235,Many students have been thriving in remote education due to the ability to self-pace.,Should schools close during the Covid-19 pandemic?,0,236,None. (I don't have enough information to,7.109357102308422e-05,0.0651409998536109,0.0002520486013963,0.2477677166461944,0.0002331068535568,0.4348458647727966,5.1888438434843926e-08,4.509491645876551e-06,1.7969904320125354e-07,2.5648001610534266e-05,0.14285714285714285,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,supports,2.8609400880088077e-05,-0.7807460887144841,5.994702828072281e-05
236,Online schooling does not allow for an accurate assessment of the progress of students.,Should schools close during the Covid-19 pandemic?,5,237,None. (The question is unrelated to the argument,0.0001081872251234,0.1333924382925033,0.0001422094210283,0.1739765554666519,0.0002021203399635,0.4729172885417938,6.99561439887475e-08,1.079600042430684e-05,3.759699325200927e-07,8.03979201009497e-05,0.14285714285714285,True. (Note: This is a yes/no,0.0003242522361688,0.2924968600273132,0.0001921130897244,0.1692841947078704,0.0002045033033937,0.2424883991479873,1.1624304363522243e-07,1.0545934856054371e-05,3.0092320457697497e-07,4.04267011617776e-05,refutes,-0.011652444682580193,-0.6663485612260215,-0.25976193901045674
